CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,DBSCAN_Cluster
12394.0,64,2,1272.48,0,-0.1768660005279065,-0.3661113628747792,0
12395.0,19,12,3018.63,2,2.383469335302496,0.23829535802588786,0
12397.0,36,2,2409.9000000000005,0,0.33197588275917805,-0.38827410866872614,0
12398.0,46,1,1635.66,0,-0.14950661306398175,-0.5226845913142798,0
12399.0,119,4,1108.65,0,-0.13174340552578484,0.23987775327637617,0
12401.0,303,1,84.3,1,-1.8548173696510155,1.5312754556430874,0
12402.0,323,1,225.6,1,-1.9001161498588037,1.7456694148112273,0
12403.0,50,1,427.7,0,-0.5709578130866205,-0.7371792384718293,0
12405.0,149,1,1710.3900000000003,1,-0.6006183555303202,0.44550098120011133,0
12406.0,22,2,3415.3,0,0.7320725291090817,-0.308439295876213,0
12407.0,50,5,1708.1199999999997,0,0.564121114685649,-0.20777749193312217,0
12408.0,33,5,2888.55,0,1.036471405051552,-0.11924892880845271,0
12409.0,79,3,11072.67,2,3.2000451749981305,1.878666880569134,-1
12410.0,309,2,693.3299999999999,1,-1.5023954987510195,1.7792711583651446,0
12412.0,75,3,1226.88,0,-0.06593136753789801,-0.20816157920309206,0
12413.0,67,3,758.1,0,-0.18533794037141615,-0.3797491720584398,0
12414.0,217,3,562.41,1,-0.9438818483693031,0.9668305963276077,0
12417.0,3,9,3649.1,2,2.136779267537751,0.024454819284654185,0
12418.0,113,1,668.58,0,-0.7817731870882407,-0.10435458040501613,0
12420.0,64,1,600.3900000000001,0,-0.5780546404401711,-0.5717429225484859,0
12421.0,16,4,807.0400000000001,0,0.24368328831617628,-0.7755428468530984,0
12422.0,96,3,803.5599999999998,0,-0.30420386242086384,-0.10206924066843936,0
12423.0,1,8,1859.31,0,1.3719798625291812,-0.4323726570444839,0
12424.0,163,2,1760.9599999999996,1,-0.4714675799425455,0.6512191949399004,0
12425.0,78,1,777.1999999999999,0,-0.5837770742802676,-0.4054488478373511,0
12426.0,195,1,582.73,1,-1.189396020231266,0.6361742467321306,0
12427.0,22,3,825.8,0,0.04522521282078764,-0.7818508150066305,0
12428.0,26,9,7956.46,2,3.4673739154789764,1.1339434009589762,-1
12429.0,9,4,3750.4,0,1.257912988322813,-0.22749496399779148,0
12430.0,43,1,256.4,0,-0.5957495938116611,-0.8375845075540908,0
12431.0,36,15,6487.45,2,3.993022496968049,1.3148317974852888,0
12432.0,43,5,5059.319999999999,2,1.7144024288978834,0.42518018315832523,0
12433.0,1,7,13375.87,2,5.036811003626774,1.899598125227268,-1
12434.0,85,2,806.14,0,-0.4294895655440736,-0.2689755250806099,0
12435.0,80,2,7829.890000000001,2,1.9366766079022943,1.14708220234326,-1
12436.0,100,1,509.0100000000001,0,-0.7749214073072245,-0.2578105844233317,0
12437.0,2,18,4951.41,2,4.168710722691368,0.8776977942107798,0
12438.0,14,2,2906.8500000000004,0,0.5994324148486903,-0.4882859399722621,0
12441.0,367,1,173.55,1,-2.120836852230398,2.1417804837972936,0
12442.0,3,1,172.06,0,-0.43901434942099204,-1.225095907136111,0
12444.0,21,5,5005.46,2,1.7981138903209941,0.21049308051899931,0
12445.0,22,1,133.4,0,-0.5397243475379594,-1.0574173269009455,0
12446.0,58,1,1002.31,0,-0.41624734085290044,-0.543558487239788,0
12447.0,243,1,476.49,1,-1.446681028446427,1.0579985221019674,0
12448.0,44,1,449.4500000000001,0,-0.5359716741813383,-0.7881438707249535,0
12449.0,22,4,4067.29,0,1.3035416909535873,-0.04128589869419346,0
12450.0,156,2,197.88,1,-0.9605441675013122,0.2610538468109152,0
12451.0,11,5,9035.52,2,3.188721830074351,0.9570388287710031,-1
12452.0,17,2,430.57,0,-0.2404967322828249,-0.976085857878513,0
12453.0,134,1,707.0899999999999,0,-0.865983508107507,0.09788793797569596,0
12454.0,56,1,3528.34,0,0.4356561845307938,-0.036152115584624986,0
12455.0,73,6,2466.86,0,0.887914973857036,0.22861665591500158,0
12456.0,44,3,3181.04,0,0.7292326212988118,-0.08803047958874075,0
12457.0,66,7,2363.23,0,1.0626829671700264,0.20800640123534023,0
12458.0,71,2,947.4,0,-0.3176619509213797,-0.36904937221095513,0
12461.0,94,2,826.88,0,-0.4641667084055236,-0.18141831026633737,0
12462.0,19,2,1189.59,0,0.0034617353849206276,-0.7995649222922726,0
12463.0,53,4,1344.7800000000002,0,0.25206331957747213,-0.3213827664152498,0
12464.0,10,8,1212.05,0,1.1144641597193705,-0.4838889544255378,0
12465.0,17,2,742.19,0,-0.13654321124823188,-0.9112084808271541,0
12468.0,188,2,729.54,1,-0.9310835823771566,0.6677040674928848,0
12472.0,32,7,6572.110000000001,2,2.623865756817654,0.7698099825852887,0
12473.0,29,5,3938.55,0,1.405228624640893,0.06235941298027381,0
12474.0,17,18,7375.79,2,4.908134888399418,1.5211709971815042,0
12475.0,54,1,723.3799999999999,0,-0.49080875520394085,-0.6386252391063537,0
12476.0,16,11,6816.42,2,3.4872561795173325,0.9355190364868793,0
12477.0,23,6,13219.740000000002,2,4.706063145632921,2.00486006038669,-1
12478.0,4,1,680.9900000000001,0,-0.27386181255041747,-1.1098909873245488,0
12479.0,11,1,527.2,0,-0.3575170190313837,-1.0771674668644113,0
12480.0,28,4,3281.63,0,1.0137223120331074,-0.14936265371821258,0
12481.0,23,10,5596.32,2,2.8709042236887083,0.6805368056900142,0
12483.0,17,8,2484.98,0,1.5067494176838008,-0.15413106073289096,0
12484.0,33,6,4541.719999999999,2,1.7649391683083338,0.29063748317751575,0
12488.0,10,3,1298.6600000000003,0,0.25842797581013693,-0.794389954967691,0
12489.0,336,1,334.92999999999995,1,-1.923727524328152,1.8886657582716193,0
12490.0,5,10,5417.93,2,2.894586612341953,0.47691855187784327,0
12491.0,39,1,460.4,0,-0.5092100714024296,-0.8321081886953736,0
12492.0,63,2,263.21,0,-0.508927287525072,-0.585484008871685,0
12493.0,166,2,433.74,1,-0.9280810448970198,0.40264653739766465,0
12494.0,16,7,1246.1,0,0.9211066853940573,-0.48701363814573695,0
12497.0,82,1,1043.1,0,-0.5135623462108546,-0.31309486223411626,0
12498.0,21,3,403.7,0,-0.09096164716308615,-0.8789782601716053,0
12500.0,23,11,4257.820000000001,2,2.6013788213156825,0.4675758311050363,0
12501.0,337,1,2169.3900000000003,1,-1.316390561756454,2.2798379125446644,0
12502.0,96,5,3723.87,0,1.0239556621512842,0.6373344996017585,0
12504.0,18,2,482.05,0,-0.22794524219125856,-0.9561192287162804,0
12506.0,233,1,73.50000000000001,1,-1.5348971578234285,0.8816103882619175,0
12507.0,134,3,1304.81,0,-0.3126183113055126,0.35374265326124804,0
12508.0,26,2,398.27,0,-0.2928675236767017,-0.8995712464876536,0
12509.0,284,1,176.5,1,-1.7362469276723187,1.3747435757716013,0
12510.0,143,2,982.57,0,-0.6386960724256269,0.3041869964236761,0
12512.0,66,2,138.03,0,-0.5645514372095953,-0.5837992942593246,0
12513.0,113,1,612.2900000000001,0,-0.8005510052611348,-0.11607381394015824,0
12514.0,267,1,1017.68,1,-1.377067268238274,1.3926423649258148,0
12515.0,353,1,383.7000000000001,1,-1.986028177136383,2.0560491130967935,0
12516.0,78,2,1312.06,0,-0.22836708044841247,-0.22838773438904053,0
12517.0,28,5,2502.84,0,0.9309109371880706,-0.24579543143066648,0
12518.0,1,5,2056.89,0,0.9069336223457972,-0.5883573136500001,0
12519.0,64,1,340.84000000000003,0,-0.6646380958811845,-0.6257796442405473,0
12520.0,79,5,2634.26,0,0.7390418138567437,0.2532546261637349,0
12521.0,143,1,599.68,1,-0.94341029386923,0.15876510699980223,0
12522.0,39,2,192.72000000000003,0,-0.42151992472769606,-0.822130992129155,0
12523.0,19,11,1789.77,2,1.796547424398542,-0.08325230851157925,0
12524.0,9,8,4485.719999999999,2,2.2111516480893174,0.1884202982629629,0
12526.0,1,3,1316.6600000000003,0,0.30602842078595743,-0.8738817388501567,0
12527.0,82,3,348.71000000000004,0,-0.39123297529939327,-0.3262495419226709,0
12528.0,9,6,1933.48,0,1.0057768372300333,-0.4743535203998489,0
12530.0,60,4,1662.28,0,0.3256260545906119,-0.1905395519992209,0
12531.0,15,1,125.22,0,-0.5101008200312985,-1.123862010190839,0
12532.0,30,1,349.83000000000004,0,-0.5044993774034963,-0.9383674597978291,0
12534.0,131,1,1089.18,0,-0.7246565823206881,0.1496903132107927,0
12535.0,92,2,716.35,0,-0.4917949698742986,-0.22292759626642897,0
12536.0,43,3,12601.830000000002,2,3.876541918994756,1.8640715399951726,-1
12538.0,29,1,363.95,0,-0.495167320290553,-0.9446765703971672,0
12539.0,22,4,5568.349999999999,2,1.804281284959704,0.2712256076170593,0
12540.0,20,17,13400.24,2,6.726984166423781,2.737464510822407,-1
12541.0,30,3,981.1800000000002,0,0.060084473247395416,-0.6755111843099882,0
12544.0,36,1,372.7000000000001,0,-0.5246007011218088,-0.8781132165953704,0
12545.0,75,2,1000.39,0,-0.3184720099756275,-0.32102194571177267,0
12546.0,47,2,1161.5,0,-0.13531802259151293,-0.5464464590078443,0
12547.0,198,2,207.8,1,-1.1513487427322622,0.6515690741886472,0
12548.0,166,1,95.2,1,-1.2180005206314766,0.26645804657538175,0
12550.0,79,1,964.83,0,-0.5258072160195856,-0.35713662184069683,0
12551.0,358,1,168.0,1,-2.081092467264733,2.0573857340283013,0
12552.0,39,2,437.82,0,-0.3397568543035297,-0.77110267201078,0
12553.0,8,10,3692.28,2,2.305060621279357,0.14539520651527227,0
12556.0,50,2,603.7099999999999,0,-0.33525682709528826,-0.6348284990524004,0
12557.0,16,5,11990.96,2,4.151520221075708,1.6185873920125227,-1
12558.0,8,1,269.96000000000004,0,-0.42946460901071054,-1.1584696852697907,0
12559.0,311,2,561.7099999999999,1,-1.555546215263525,1.7703662961944304,0
12560.0,5,3,2134.01,0,0.5602017175432797,-0.6667192378275916,0
12561.0,303,1,238.85,1,-1.8032609333635616,1.5634518198792966,0
12562.0,8,7,3781.74,2,1.8039465590875647,-0.033099372453355806,0
12564.0,261,1,456.9,1,-1.5364076956903547,1.220398551446428,0
12565.0,289,1,145.92000000000002,1,-1.7695569150796502,1.41462104786718,0
12566.0,86,1,351.65,0,-0.7627106351572542,-0.42005528815812065,0
12567.0,23,10,9401.28,2,4.140203336055646,1.4727061933587713,-1
12571.0,40,2,519.61,0,-0.3170942313496358,-0.7448256863296248,0
12572.0,9,2,1020.42,0,-0.006754226196982385,-0.9272731629863479,0
12573.0,227,1,160.54,1,-1.4781308848178043,0.8442387344687228,0
12574.0,316,1,218.45,1,-1.8701490239737795,1.6794391712182815,0
12576.0,36,5,1315.83,0,0.497961433409469,-0.4189331840212765,0
12577.0,35,3,657.8,0,-0.07090085899957664,-0.6965928804341578,0
12578.0,21,2,2794.51,0,0.5296045411669149,-0.4469327831640762,0
12579.0,78,1,440.42,0,-0.6961237362853706,-0.47556438292289305,0
12580.0,247,1,415.7000000000001,1,-1.4854470326367895,1.0823376488742276,0
12581.0,40,1,197.71,0,-0.6014627585248998,-0.8775498309798563,0
12582.0,239,2,511.3599999999999,1,-1.239575999956907,1.0939695444533244,0
12583.0,3,15,7281.379999999999,2,4.410388109997968,1.1749124947051857,0
12584.0,4,9,2338.1500000000005,2,1.6948368366256574,-0.23922814020622496,0
12585.0,234,2,2040.1,1,-0.7064938314534143,1.365999816415456,0
12586.0,17,1,196.94000000000003,0,-0.4954192120229964,-1.0904327286941915,0
12587.0,8,1,144.0,0,-0.47148368836863797,-1.184693786461592,0
12588.0,39,1,214.9,0,-0.591106578090038,-0.8832197863659614,0
12589.0,29,2,646.6800000000001,0,-0.22386553921285976,-0.820107380047371,0
12590.0,211,2,9864.26,2,2.0098732672890947,2.7822194602918042,-1
12591.0,317,1,452.85,1,-1.796577130610126,1.7374886250074137,0
12592.0,92,2,437.6,0,-0.5847833659605344,-0.28096164046470334,0
12593.0,109,3,418.0999999999999,0,-0.4928725588615432,-0.06208514735643935,0
12594.0,38,10,3338.2200000000003,2,2.048296802290472,0.34914632694760656,0
12596.0,51,2,618.27,0,-0.33502150411943066,-0.6225483879594066,0
12597.0,19,4,3811.2199999999993,0,1.2319844020448285,-0.12234453025935055,0
12598.0,10,8,3023.08,2,1.7186068501733816,-0.10684359096580406,0
12599.0,29,7,1032.5800000000004,0,0.7897955667939784,-0.4112326890150775,0
12600.0,29,10,2599.04,2,1.8433090723835084,0.11201430060397718,0
12601.0,190,5,577.0600000000001,1,-0.4602359175175447,0.8515758844952885,0
12602.0,59,1,153.12,0,-0.7041509492473967,-0.7111058404562451,0
12603.0,22,1,739.1999999999999,0,-0.33763512655485045,-0.9312934740747046,0
12604.0,79,2,254.18,0,-0.5858877233872551,-0.4393830685337053,0
12607.0,60,1,1579.51,0,-0.23294232673277598,-0.40489136301186246,0
12609.0,78,3,1126.85,0,-0.11316571215849744,-0.20124078849535385,0
12610.0,23,5,2099.54,0,0.8194826096397212,-0.3760040644114369,0
12611.0,52,1,1193.32,0,-0.3247976470720799,-0.5592842232740785,0
12612.0,74,1,704.04,0,-0.5896955388100893,-0.45767554490686246,0
12613.0,57,5,3344.38,0,1.0776098666411542,0.19762348437318958,0
12614.0,278,1,315.6,1,-1.662113924979701,1.348210495398899,0
12615.0,2,4,2291.19,0,0.8034864624733818,-0.5960352137559256,0
12616.0,95,2,713.3,0,-0.506677692423353,-0.1958161630247046,0
12617.0,29,1,355.53000000000003,0,-0.4979761536360099,-0.946429562871246,0
12618.0,22,1,177.31,0,-0.5250763817185994,-1.0482755336067886,0
12619.0,16,9,3641.24,2,2.074074403786444,0.1430529218855094,0
12620.0,15,3,1339.41,0,0.24891301008112374,-0.7396620133737705,0
12621.0,2,20,13689.67,2,7.4376840194963965,2.828363121721696,-1
12622.0,232,1,180.09999999999997,1,-1.4947146366026642,0.8945550477341717,0
12623.0,276,1,305.1,1,-1.656373112868185,1.3275268432684157,0
12624.0,106,2,641.13,0,-0.5815922574026965,-0.1091046252657554,0
12625.0,212,2,2683.82,1,-0.3900761984003977,1.2965446009575912,0
12626.0,23,9,6620.48,2,3.0355687384357353,0.8280541158685868,0
12627.0,11,7,4478.530000000001,2,2.022523923056865,0.13971446613983185,0
12628.0,4,3,786.4599999999999,0,0.1152933825531031,-0.9565197097308372,0
12630.0,10,2,1270.88,0,0.07217513314387256,-0.8658801154758726,0
12631.0,57,1,640.5,0,-0.5323220200294588,-0.628133923347493,0
12633.0,59,4,2163.98,0,0.49761024502634205,-0.09533749032880258,0
12635.0,90,2,1689.1800000000003,0,-0.15802445543640303,-0.03888795985345334,0
12637.0,67,8,6021.9,2,2.4555450392463616,1.0446744488205348,0
12638.0,33,1,671.69,0,-0.41099515906509293,-0.8436117528324767,0
12639.0,239,1,486.1,1,-1.4249881941634857,1.0230040325240835,0
12640.0,24,3,1174.58,0,0.15233144870228255,-0.6907393369698074,0
12641.0,115,1,185.9,0,-0.9520342402107337,-0.18634798627526825,0
12642.0,25,3,1013.26,0,0.09389484664263467,-0.7150763655847687,0
12643.0,128,6,3344.6399999999994,0,0.926537546428639,0.9200495309530067,0
12644.0,130,1,477.91,0,-0.9239487871929322,0.013178831665593431,0
12645.0,34,4,1775.1800000000003,0,0.48345412229649143,-0.40750347589083863,0
12646.0,5,2,1346.97,0,0.12066683142433243,-0.8962826840684432,0
12647.0,22,12,3722.82,2,2.604515270145475,0.41264983133501154,0
12648.0,155,1,318.04999999999995,1,-1.092820515213482,0.2111171627349831,0
12649.0,107,3,623.51,0,-0.4151061876505502,-0.037817658741274296,0
12650.0,3,1,314.44,0,-0.3915177114487652,-1.1954532624259753,0
12651.0,335,1,114.0,1,-1.9928059515203913,1.8334206760532517,0
12652.0,331,1,919.98,1,-1.7054515244439232,1.9642255471145778,0
12653.0,149,2,2209.85,0,-0.25701747101309386,0.6151920312775917,0
12654.0,11,5,601.9799999999999,0,0.37537166709995573,-0.7987725904502151,0
12656.0,17,5,4051.17,0,1.4982586887742582,-0.025179490503607967,0
12657.0,11,4,1643.18,0,0.5457205666696173,-0.6477076565473785,0
12658.0,19,1,686.05,0,-0.34150019901941553,-0.9701054034023233,0
12659.0,30,1,91.68,0,-0.5906158059224622,-0.9921127100571457,0
12660.0,11,1,245.1,0,-0.4516229438239474,-1.1358989605624676,0
12662.0,1,11,3849.78,2,2.5669391432739572,0.17915061985891265,0
12664.0,8,9,4881.88,2,2.524914374586049,0.3273561122890466,0
12665.0,325,1,63.0,1,-1.9636015049749025,1.730314706221634,0
12667.0,58,1,620.1300000000001,0,-0.5437390187586855,-0.6231260245014794,0
12668.0,12,4,3807.15,0,1.2629789871583572,-0.18793353670025784,0
12669.0,151,3,2744.03,0,0.08892216714403751,0.8106091892720384,0
12670.0,10,5,2996.0500000000006,0,1.1786328121606549,-0.30959067507759597,0
12672.0,330,1,225.9,1,-1.9323683717552746,1.8104735303225297,0
12673.0,5,2,610.52,0,-0.12500600910556292,-1.0496070673861801,0
12674.0,39,4,1970.6,0,0.5255356237339647,-0.3205741867950452,0
12676.0,25,6,1331.39,0,0.7309771253753731,-0.4517240428501332,0
12678.0,42,12,17628.46,2,7.150871735805375,3.4926951480639596,-1
12679.0,59,4,1113.02,0,0.14701980645848436,-0.3141409310126354,0
12680.0,1,4,862.8100000000002,0,0.33161399454813656,-0.9026639970225668,0
12681.0,15,22,13787.54,2,7.764221084419848,3.100386632325201,-1
12683.0,4,15,8476.57,2,4.804470572243036,1.4329925469705873,2
12684.0,8,7,2283.63,0,1.3041910575243338,-0.3449967068170392,0
12685.0,28,6,2863.08,0,1.228069330214263,-0.10508913340084083,0
12688.0,114,1,4873.81,0,0.6164305011852154,0.7803973800167036,0
12689.0,26,2,1247.61,0,-0.00953563369685065,-0.7227438559966677,0
12690.0,206,1,389.01,1,-1.3048585297640871,0.6975798183124242,0
12691.0,28,6,1035.8,0,0.6185057915579153,-0.48551764741921843,0
12693.0,127,4,855.91,0,-0.2530291646891845,0.2612492974503286,0
12694.0,70,2,869.67,0,-0.33897019580133597,-0.39448109073715065,0
12695.0,7,4,582.1,0,0.2102412186904179,-0.9056132520719901,0
12697.0,29,3,957.59,0,0.056836826624331656,-0.6896712861441853,0
12700.0,8,4,4939.99,2,1.6593708569065637,0.01092158615173325,0
12701.0,80,2,797.71,0,-0.40919294972893616,-0.3169746404557387,0
12702.0,20,1,219.0,0,-0.501925473134471,-1.0580935471123105,0
12703.0,71,1,283.55,0,-0.7161018038067364,-0.5729654143090789,0
12704.0,7,8,2340.84,0,1.5048832302867894,-0.2766282085972519,0
12705.0,15,9,6868.290000000001,2,3.1552098956522108,0.8056561758636122,0
12707.0,292,1,603.42,1,-1.63080445980802,1.5376161727878828,0
12708.0,30,10,2712.91,2,1.8766732836654614,0.14497014597259641,0
12709.0,15,15,9736.52,2,5.173938795405026,1.7970433168637259,-1
12710.0,97,3,1149.0200000000002,0,-0.1935833905125024,-0.02089777450743123,0
12712.0,29,13,4396.13,2,2.973758591567186,0.68327704489011,0
12713.0,1,1,848.5500000000001,0,-0.20410009075420013,-1.1027524452799662,0
12714.0,9,5,4708.860000000001,2,1.7546319851398862,0.03775707724384303,0
12715.0,106,1,353.86,0,-0.8544085400704577,-0.23461901583316638,0
12716.0,4,2,1053.4900000000002,0,0.027386401950276265,-0.9666322323194017,0
12717.0,151,2,1030.98,1,-0.6595210047500315,0.3882561277198181,0
12718.0,71,1,238.25,0,-0.7312134606415578,-0.5823965970971751,0
12719.0,5,2,644.95,0,-0.1135204827297814,-1.042438952079466,0
12721.0,32,6,2656.13,0,1.1405457153621457,-0.1111796242071271,0
12722.0,85,4,997.63,0,-0.011638901987322375,-0.09769540988354207,0
12723.0,4,5,725.07,0,0.44878564036173835,-0.8378876630426828,0
12724.0,5,4,1031.41,0,0.36937035153525094,-0.8305672759950885,0
12726.0,28,7,2609.1,0,1.3203296689118893,-0.09225968067133475,0
12727.0,11,7,3980.7,2,1.8564524854833733,0.03606930659462301,0
12728.0,71,4,836.3299999999999,0,-0.000742477032257238,-0.2607603975076268,0
12729.0,114,1,453.0100000000001,0,-0.8583070823772279,-0.13998612703883445,0
12731.0,24,12,18895.91,2,7.656872842296551,3.5900919344800686,-1
12732.0,180,1,236.26000000000005,1,-1.2356488205167135,0.4253091900575003,0
12733.0,234,1,383.9500000000001,1,-1.4359556948728398,0.9554929866655029,0
12734.0,353,1,110.4,1,-2.0771985041332197,1.999149725547418,0
12735.0,315,2,779.57,1,-1.5013571824335121,1.8527186477769118,0
12736.0,333,1,234.00000000000003,1,-1.9435315584608797,1.8399063253321848,0
12739.0,78,2,1013.04,0,-0.3281173591845783,-0.290641868545697,0
12740.0,64,1,427.6,0,-0.635695770340586,-0.6077167431655974,0
12743.0,134,2,546.4300000000001,0,-0.742592489148831,0.13014604363644147,0
12747.0,2,11,4196.009999999999,2,2.677816479989444,0.26048239530793016,0
12749.0,4,5,4090.88,0,1.5715884150021444,-0.13714661800952127,0
12750.0,129,1,275.88,0,-0.986722350937531,-0.03813138621072051,0
12752.0,81,1,4366.780000000001,0,0.5998080109959453,0.3696261664197865,0
12754.0,236,3,3010.74,1,-0.21495521444140048,1.6522852755068673,0
12755.0,281,2,3811.95,1,-0.3326438026350552,2.169582128681049,-1
12756.0,87,1,112.08,0,-0.8472507062527693,-0.46068348792470526,0
12757.0,16,13,7857.1,2,4.188388694455144,1.2835953130928532,-1
12758.0,117,2,2791.59,0,0.084941783153925,0.44034487717986825,0
12759.0,52,3,1531.4400000000005,0,0.141967414755971,-0.35747663937461416,0
12762.0,8,2,1898.5200000000004,0,0.29079348813779415,-0.7537069246837125,0
12763.0,138,2,494.08,0,-0.7785429881805643,0.15624232676039082,0
12764.0,317,1,1693.88,1,-1.3825811155611532,1.9958634765639498,0
12766.0,4,7,6989.63,2,2.8925557249747618,0.5977684621964084,0
12769.0,239,1,1143.6,1,-1.2056523361304812,1.1598915089738249,0
12770.0,211,1,1351.4499999999998,1,-1.0069063213631537,0.9441979776538156,0
12772.0,60,1,892.4700000000001,0,-0.462132452820982,-0.5479288866925168,0
12775.0,17,5,1386.0400000000002,0,0.6091962168054347,-0.5800432473256596,0
12778.0,20,6,822.23,0,0.5842348907070635,-0.6039720800240133,0
12779.0,38,8,3981.36,2,1.9088709101254875,0.35163107025890006,0
12781.0,64,2,826.74,0,-0.3255607006946464,-0.45891170318307983,0
12782.0,5,5,2330.9200000000005,0,0.9798604424696717,-0.49431071179804065,0
12783.0,2,6,2225.91,0,1.1356810526200423,-0.4782130412630404,0
12784.0,9,2,574.4200000000001,0,-0.15553565993495955,-1.020127633703587,0
12785.0,364,1,311.95,1,-2.060802634039112,2.1428480922855653,0
12787.0,10,3,463.66,0,-0.020120224125313755,-0.9682318452118492,0
12789.0,65,1,91.85,0,-0.7523205909807618,-0.6683690303617427,0
12790.0,192,1,324.9200000000001,1,-1.2615337568859977,0.554753357814848,0
12792.0,257,1,400.54,1,-1.5367218371556068,1.171669511569853,0
12793.0,335,2,545.48,1,-1.6718825599751552,1.9889587061321714,0
12794.0,53,2,860.41,0,-0.26348937607160816,-0.5536387053425081,0
12795.0,19,1,430.48,0,-0.4267559636391797,-1.0233135134498677,0
12797.0,366,1,254.03,1,-2.089367719012405,2.1492871191100544,0
12798.0,10,3,6977.04,2,2.1526824998214713,0.38781401236718643,-1
12802.0,187,1,427.58,1,-1.2041785548063944,0.5298825006280109,0
12808.0,37,3,483.65,0,-0.13823918622256703,-0.7143522283438949,0
12809.0,178,1,489.31,1,-1.1419901903297627,0.4594950351412062,0
12811.0,261,3,514.8499999999999,1,-1.1631047286837595,1.3638764558372622,0
12812.0,45,1,229.64,0,-0.6139199938628119,-0.8246581594122272,0
12814.0,102,1,125.92,0,-0.9119601667392124,-0.31906996173140934,0
12815.0,148,2,1063.46,1,-0.6348207091182221,0.36727184038214816,0
12816.0,96,2,572.2,0,-0.5583690913660012,-0.21594351137531037,0
12817.0,281,1,166.04,1,-1.7258710149210224,1.3448194432038907,0
12818.0,262,1,1542.08,1,-1.1790235417984587,1.4555751949145121,0
12820.0,3,4,942.34,0,0.3489009456001463,-0.8676087213189649,0
12821.0,214,1,92.72,1,-1.440672162109749,0.7098845189892115,0
12822.0,71,2,948.8800000000002,0,-0.31716823674664374,-0.3687412452677678,0
12823.0,75,5,1759.5,0,0.46571707738888934,0.03413971445983163,0
12824.0,60,1,397.12,0,-0.6273765855611323,-0.6510577254140063,0
12826.0,3,7,1474.72,0,1.0574550229390767,-0.5596508596803642,0
12827.0,6,3,430.15,0,-0.01281181904143416,-1.01220365491827,0
12828.0,3,6,1018.71,0,0.7283486525382519,-0.7202958856487324,0
12829.0,337,2,293.0,1,-1.7653510434867008,1.9548915315603685,0
12830.0,38,6,6814.640000000001,2,2.500055262998381,0.8100895590783859,0
12831.0,262,1,215.05,1,-1.6217083534874899,1.1792956696322305,0
12832.0,32,2,383.03,0,-0.3256819873944633,-0.8472512720722666,0
